id,url,create_user,create_ts,mod_user,mod_ts,facility_id_id,facility_id_key,facility_id_url,company_id_id,company_id_key,company_id_url,order_nbr,order_type_id_id,order_type_id_key,order_type_id_url,status_id,ord_date,exp_date,req_ship_date,dest_facility_id,shipto_facility_id,cust_name,cust_addr,cust_addr2,cust_addr3,cust_city,cust_state,cust_zip,cust_country,cust_phone_nbr,cust_email,cust_nbr,shipto_name,shipto_addr,shipto_addr2,shipto_addr3,shipto_city,shipto_state,shipto_zip,shipto_country,shipto_phone_nbr,shipto_email,ref_nbr,stage_location_id,ship_via_ref_code,route_nbr,external_route,destination_company_id_id,destination_company_id_key,destination_company_id_url,ship_via_id,priority,host_allocation_nbr,sales_order_nbr,sales_channel,customer_po_nbr,carrier_account_nbr,payment_method_id,dest_dept_nbr,start_ship_date,stop_ship_date,vas_group_code,spl_instr,currency_code,record_origin_code,cust_contact,shipto_contact,ob_lpn_type,ob_lpn_type_id,total_orig_ord_qty,orig_sku_count,orig_sale_price,gift_msg,sched_ship_date,customer_po_type,customer_vendor_code,externally_planned_load_flg,work_order_kit_id,order_nbr_to_replace,stop_ship_flg,lpn_type_class,billto_carrier_account_nbr,duties_carrier_account_nbr,duties_payment_method_id,customs_broker_contact_id,order_shipped_ts,cust_field_1,cust_field_2,cust_field_3,cust_field_4,cust_field_5,cust_date_1,cust_date_2,cust_date_3,cust_date_4,cust_date_5,cust_number_1,cust_number_2,cust_number_3,cust_number_4,cust_number_5,cust_decimal_1,cust_decimal_2,cust_decimal_3,cust_decimal_4,cust_decimal_5,cust_short_text_1,cust_short_text_2,cust_short_text_3,cust_short_text_4,cust_short_text_5,cust_short_text_6,cust_short_text_7,cust_short_text_8,cust_short_text_9,cust_short_text_10,cust_short_text_11,cust_short_text_12,cust_long_text_1,cust_long_text_2,cust_long_text_3,order_instructions_set,order_dtl_set_result_count,order_dtl_set_url,order_lock_set,tms_parcel_shipment_nbr,erp_source_hdr_ref,erp_source_system_ref,tms_order_hdr_ref,group_ref
103017,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_hdr/103017,interface.sap,2025-10-01T09:04:06.084464-03:00,mgsilva,2025-10-02T16:14:37.403674-03:00,4,CJUN,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/facility/4,1,CBES,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/company/1,80001544,438,Z07,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_type/438,90,2025-09-30,,2025-10-02,,,COLEGIO POSITIVO PINGO DE GENTE LTDA,CONDOMINIO HALLEY MODULO C LOTE 9,2627,,BRASILIA,DF,73092-910,,,,1070419,COLEGIO POSITIVO PINGO DE GENTE LTDA,CONDOMINIO HALLEY MODULO C LOTE 9,2627,,BRASILIA,DF,73092-910,,,,26952429000172,,,,,0,*,,,4,,,,,,,,,,,,,,,,,,84,8,,,,,,True,,,False,,,,,,2025-10-02T16:14:37.403674-03:00,,000001057,,135252902452902,35251006267630002661550010000010571859008649,2025-10-01,,,,,1,1,0,0,0,0,0,0,0,0,6100000194,,,,,,,,,,,,RODONAVES TRANSPORTES E ENCOMENDAS LTDA,"Remessa em bonificação, doação ou brinde",,[],,,,,,,,
103018,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_hdr/103018,interface.sap,2025-10-01T09:04:08.792745-03:00,mgsilva,2025-10-02T16:14:37.403674-03:00,4,CJUN,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/facility/4,1,CBES,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/company/1,80001547,438,Z07,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_type/438,90,2025-09-30,,2025-10-02,,,NUCLEO DE RECREACAO INFANTIL PRIMEIROS P ASSOS LT,RUA JOSE DE ALENCAR,449,,SAO MARCOS,RS,95190-000,,,,1070508,NUCLEO DE RECREACAO INFANTIL PRIMEIROS P ASSOS LT,RUA JOSE DE ALENCAR,449,,SAO MARCOS,RS,95190-000,,,,93648285000152,,,,,0,*,,,4,,,,,,,,,,,,,,,,,,79,8,,,,,,True,,,False,,,,,,2025-10-02T16:14:37.403674-03:00,,000001061,,135252902603035,35251006267630002661550010000010611259670114,2025-10-01,,,,,1,1,0,0,0,0,0,0,0,0,6100000194,,,,,,,,,,,,RODONAVES TRANSPORTES E ENCOMENDAS LTDA,"Remessa em bonificação, doação ou brinde",,[],,,,,,,,
103019,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_hdr/103019,interface.sap,2025-10-01T09:04:09.046289-03:00,mgsilva,2025-10-02T16:14:37.403674-03:00,4,CJUN,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/facility/4,1,CBES,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/company/1,80001560,438,Z07,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_type/438,90,2025-09-30,,2025-10-02,,,ESCOLA DE EDUCACAO CACULINHA LTDA,QUADRA QNB 04 LOTE,40,,BRASILIA,DF,72115-040,,,,1070525,ESCOLA DE EDUCACAO CACULINHA LTDA,QUADRA QNB 04 LOTE,40,,BRASILIA,DF,72115-040,,,,05587307000154,,,,,0,*,,,4,,,,,,,,,,,,,,,,,,119,8,,,,,,True,,,False,,,,,,2025-10-02T16:14:37.403674-03:00,,000001082,,135252910746430,35251006267630002661550010000010821178750029,2025-10-02,,,,,1,1,0,0,0,0,0,0,0,0,6100000194,,,,,,,,,,,,RODONAVES TRANSPORTES E ENCOMENDAS LTDA,"Remessa em bonificação, doação ou brinde",,[],,,,,,,,
103020,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_hdr/103020,interface.sap,2025-10-01T09:04:11.873561-03:00,mgsilva,2025-10-02T16:14:37.403674-03:00,4,CJUN,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/facility/4,1,CBES,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/company/1,80001599,347,Z02,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_type/347,90,2025-09-30,,2025-10-02,,,ESCOLA MENINO DEUS LTDA,RUA JOSE CONSTANTINO TORRES,277,,ROLANDIA,PR,86604-598,,,,1070697,ESCOLA MENINO DEUS LTDA,RUA JOSE CONSTANTINO TORRES,277,,ROLANDIA,PR,86604-598,,,,02321609000198,,,,,0,*,,,4,,,,,,,,,,,,,,,,,,3,3,,,,,,True,,,False,,,,,,2025-10-02T16:14:37.403674-03:00,,000001039,,135252900948537,35251006267630002661550010000010391785744861,2025-10-01,,,,,1,1,0,0,0,0,0,0,0,0,6100000194,,,,,,,,,,,,RODONAVES TRANSPORTES E ENCOMENDAS LTDA,"Remessa em bonificação, doação ou brinde",,[],,,,,,,,
103021,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_hdr/103021,interface.sap,2025-10-01T09:04:13.163135-03:00,mgsilva,2025-10-02T16:14:37.403674-03:00,4,CJUN,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/facility/4,1,CBES,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/company/1,80001582,443,Z44,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_type/443,90,2025-09-30,,2025-10-02,,,SOCIEDADE EJ E MDC LTDA,RUA NOVE,1742,,RIO CLARO,SP,13500-220,,,,1069170,SOCIEDADE EJ E MDC LTDA,RUA NOVE,1742,,RIO CLARO,SP,13500-220,,,,24996467000100,,,,,0,*,,,2,,,,,,,,,,,,,,,,,,1,1,,,,,,True,,,False,,,,,,2025-10-02T16:14:37.403674-03:00,,000001041,,135252900982000,35251006267630002661550010000010411294313494,2025-10-01,,,,,1,1,0,0,0,0,0,0,0,0,6100000194,EZ,,,,,,,,,,,RODONAVES TRANSPORTES E ENCOMENDAS LTDA,"Venda merc.adq.receb.de terceiros /  Remessa em bonificação,",,[],,,,,,,,
103022,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_hdr/103022,interface.sap,2025-10-01T09:04:15.339199-03:00,mgsilva,2025-10-02T16:14:37.403674-03:00,4,CJUN,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/facility/4,1,CBES,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/company/1,80001583,443,Z44,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_type/443,90,2025-09-30,,2025-10-02,,,SOCIEDADE EJ MDC LTDA.,AVENIDA 8,1048,,RIO CLARO,SP,13500-440,,,,1022799,SOCIEDADE EJ MDC LTDA.,AVENIDA 8,1048,,RIO CLARO,SP,13500-440,,,,24996467000282,,,,,0,*,,,2,,,,,,,,,,,,,,,,,,7,7,,,,,,True,,,False,,,,,,2025-10-02T16:14:37.403674-03:00,,000001046,,135252901398013,35251006267630002661550010000010461549436770,2025-10-01,,,,,1,1,0,0,0,0,0,0,0,0,6100000194,EZ,,,,,,,,,,,RODONAVES TRANSPORTES E ENCOMENDAS LTDA,"Remessa em bonificação, doação ou brinde /  Venda merc.adq.r",,[],,,,,,,,
103023,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_hdr/103023,interface.sap,2025-10-01T09:04:16.929706-03:00,mgsilva,2025-10-02T16:14:37.403674-03:00,4,CJUN,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/facility/4,1,CBES,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/company/1,80001609,349,Z05,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_type/349,90,2025-09-30,,2025-10-02,,,COLOMINI S C LTDA,RUA JOSE MARIA DE PAULA RODRIGUES,1825,,JANDAIA DO SUL,PR,86900-000,,,,1011673,COLOMINI S C LTDA,RUA JOSE MARIA DE PAULA RODRIGUES,1825,,JANDAIA DO SUL,PR,86900-000,,,,00491849000105,,,,,0,*,,,4,,,,,,,,,,,,,,,,,,2,2,,,,,,True,,,False,,,,,,2025-10-02T16:14:37.403674-03:00,,000001035,,135252898528919,35251006267630002661550010000010351410569324,2025-10-01,,,,,1,1,0,0,0,0,0,0,0,0,6100000194,,,,,,,,,,,,RODONAVES TRANSPORTES E ENCOMENDAS LTDA,"Remessa em bonificação, doação ou brinde",,[],,,,,,,,
103024,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_hdr/103024,interface.sap,2025-10-01T09:04:20.136700-03:00,mgsilva,2025-10-02T16:14:37.403674-03:00,4,CJUN,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/facility/4,1,CBES,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/company/1,80001598,347,Z02,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_type/347,90,2025-09-30,,2025-10-02,,,COLEGIO COSMOS LTDA,RUA GENERAL CARNEIRO,1149,,CURITIBA,PR,80060-150,,,,1070485,COLEGIO COSMOS LTDA,RUA GENERAL CARNEIRO,1149,,CURITIBA,PR,80060-150,,,,78790813000110,,,,,0,*,,,4,,,,,,,,,,,,,,,,,,12,12,,,,,,True,,,False,,,,,,2025-10-02T16:14:37.403674-03:00,,000001113,,135252912509422,35251006267630002661550010000011131077343302,2025-10-02,,,,,1,2,0,0,0,0,0,0,0,0,6100000194,,,,,,,,,,,,RODONAVES TRANSPORTES E ENCOMENDAS LTDA,"Remessa em bonificação, doação ou brinde",,[],,,,,,,,
103025,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_hdr/103025,interface.sap,2025-10-01T09:08:27.787163-03:00,mgsilva,2025-10-03T17:10:53.758613-03:00,4,CJUN,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/facility/4,1,CBES,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/company/1,80001552,438,Z07,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_type/438,90,2025-09-30,,2025-10-02,,,EXCELENCIA NUCLEO DE ENSINO E EDUCACAO L TDA,RUA PAISSANDU,00356,,RIO DE JANEIRO,RJ,22210-080,,,,1070488,EXCELENCIA NUCLEO DE ENSINO E EDUCACAO L TDA,RUA PAISSANDU,00356,,RIO DE JANEIRO,RJ,22210-080,,,,03484381000110,,,,,0,*,,,4,,,,,,,,,,,,,,,,,,104,8,,,,,,True,,,False,,,,,,2025-10-03T17:10:53.758613-03:00,,000001058,,135252902452972,35251006267630002661550010000010581140374385,2025-10-01,,,,,1,4,0,0,0,0,0,0,0,0,6100000195,,,,,,,,,,,,RODOVIARIO CAMILO DOS SANTOS FILHO LTDA,"Remessa em bonificação, doação ou brinde",,[],,,,,,,,
103026,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_hdr/103026,interface.sap,2025-10-01T09:08:28.966317-03:00,mgsilva,2025-10-03T17:10:53.758613-03:00,4,CJUN,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/facility/4,1,CBES,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/company/1,80001572,438,Z07,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_type/438,90,2025-09-30,,2025-10-02,,,INSTITUTO PELICARI DE ENSINO LTDA,RUA JOSE PAES DE ABREU,1690,,CABO FRIO,RJ,28905-020,,,,1070510,INSTITUTO PELICARI DE ENSINO LTDA,RUA JOSE PAES DE ABREU,1690,,CABO FRIO,RJ,28905-020,,,,31026483000127,,,,,0,*,,,4,,,,,,,,,,,,,,,,,,114,8,,,,,,True,,,False,,,,,,2025-10-03T17:10:53.758613-03:00,,000001044,,135252901355844,35251006267630002661550010000010441859392130,2025-10-01,,,,,1,1,0,0,0,0,0,0,0,0,6100000195,,,,,,,,,,,,RODOVIARIO CAMILO DOS SANTOS FILHO LTDA,"Remessa em bonificação, doação ou brinde",,[],,,,,,,,
103027,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_hdr/103027,interface.sap,2025-10-01T09:08:31.942761-03:00,mgsilva,2025-10-03T17:10:53.758613-03:00,4,CJUN,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/facility/4,1,CBES,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/company/1,80001543,438,Z07,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_type/438,90,2025-09-30,,2025-10-02,,,COMUNIDADE EVANGELICA CRISTA DA VILA DA PENHA,RUA TEJUPA,83,,RIO DE JANEIRO,RJ,21221-490,,,,1070483,COMUNIDADE EVANGELICA CRISTA DA VILA DA PENHA,RUA TEJUPA,83,,RIO DE JANEIRO,RJ,21221-490,,,,86793122000289,,,,,0,*,,,4,,,,,,,,,,,,,,,,,,84,8,,,,,,True,,,False,,,,,,2025-10-03T17:10:53.758613-03:00,,000001052,,135252902074122,35251006267630002661550010000010521156451968,2025-10-01,,,,,1,1,0,0,0,0,0,0,0,0,6100000195,,,,,,,,,,,,RODOVIARIO CAMILO DOS SANTOS FILHO LTDA,"Remessa em bonificação, doação ou brinde",,[],,,,,,,,
103028,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_hdr/103028,interface.sap,2025-10-01T09:08:33.176816-03:00,mgsilva,2025-10-03T17:10:53.758613-03:00,4,CJUN,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/facility/4,1,CBES,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/company/1,80001563,438,Z07,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_type/438,90,2025-09-30,,2025-10-02,,,SEP SISTEMA DE ENSINO PREPARATORIO LTDA,AVENIDA MEM DE SA,00302,,RIO DE JANEIRO,RJ,20230-153,,,,1070531,SEP SISTEMA DE ENSINO PREPARATORIO LTDA,AVENIDA MEM DE SA,00302,,RIO DE JANEIRO,RJ,20230-153,,,,12544567000108,,,,,0,*,,,4,,,,,,,,,,,,,,,,,,119,8,,,,,,True,,,False,,,,,,2025-10-03T17:10:53.758613-03:00,,000001050,,135252901499511,35251006267630002661550010000010501570390566,2025-10-01,,,,,1,1,0,0,0,0,0,0,0,0,6100000195,,,,,,,,,,,,RODOVIARIO CAMILO DOS SANTOS FILHO LTDA,"Remessa em bonificação, doação ou brinde",,[],,,,,,,,
103029,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_hdr/103029,interface.sap,2025-10-01T09:08:34.410643-03:00,mgsilva,2025-10-06T17:17:42.396133-03:00,4,CJUN,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/facility/4,1,CBES,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/company/1,80001601,347,Z02,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_type/347,90,2025-09-30,,2025-10-02,,,CENTRO EDUCACIONAL BETEL LTDA,RUA ARARIBA,19,,QUEIMADOS,RJ,26320-160,,,,1070702,CENTRO EDUCACIONAL BETEL LTDA,RUA ARARIBA,19,,QUEIMADOS,RJ,26320-160,,,,28316602000171,,,,,0,*,,,4,,,,,,,,,,,,,,,,,,3,3,,,,,,True,,,False,,,,,,2025-10-06T17:17:42.396133-03:00,,000001130,,135252926910025,35251006267630002661550010000011301149830485,2025-10-03,,,,,1,1,0,0,0,0,0,0,0,0,6100000221,,,,,,,,,,,,RODOVIARIO CAMILO DOS SANTOS FILHO LTDA,"Remessa em bonificação, doação ou brinde",,[],,,,,,,,
103030,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_hdr/103030,interface.sap,2025-10-01T09:08:37.679857-03:00,mgsilva,2025-10-03T17:10:53.758613-03:00,4,CJUN,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/facility/4,1,CBES,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/company/1,80001541,438,Z07,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_type/438,90,2025-09-30,,2025-10-02,,,ML NASCIMENTO SOLUCOES EDUCACIONAIS LTDA,RUA NICOLAU TARANTO,240,,RESENDE,RJ,27542-020,,,,1070536,ML NASCIMENTO SOLUCOES EDUCACIONAIS LTDA,RUA NICOLAU TARANTO,240,,RESENDE,RJ,27542-020,,,,26806629000117,,,,,0,*,,,4,,,,,,,,,,,,,,,,,,84,8,,,,,,True,,,False,,,,,,2025-10-03T17:10:53.758613-03:00,,000001062,,135252902603175,35251006267630002661550010000010621058101349,2025-10-01,,,,,1,1,0,0,0,0,0,0,0,0,6100000195,,,,,,,,,,,,RODOVIARIO CAMILO DOS SANTOS FILHO LTDA,"Remessa em bonificação, doação ou brinde",,[],,,,,,,,
103031,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_hdr/103031,interface.sap,2025-10-01T09:08:38.339709-03:00,mgsilva,2025-10-03T17:10:53.758613-03:00,4,CJUN,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/facility/4,1,CBES,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/company/1,80001555,438,Z07,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_type/438,90,2025-09-30,,2025-10-02,,,COLEGIO BATISTA SHAMMAH LTDA,RUA SOROCABA,08,,CABO FRIO,RJ,28926-476,,,,1070496,COLEGIO BATISTA SHAMMAH LTDA,RUA SOROCABA,08,,CABO FRIO,RJ,28926-476,,,,52080098000138,,,,,0,*,,,4,,,,,,,,,,,,,,,,,,104,8,,,,,,True,,,False,,,,,,2025-10-03T17:10:53.758613-03:00,,000001043,,135252901355631,35251006267630002661550010000010431013786711,2025-10-01,,,,,1,1,0,0,0,0,0,0,0,0,6100000195,,,,,,,,,,,,RODOVIARIO CAMILO DOS SANTOS FILHO LTDA,"Remessa em bonificação, doação ou brinde",,[],,,,,,,,
103032,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_hdr/103032,interface.sap,2025-10-01T09:08:42.110412-03:00,mgsilva,2025-10-03T17:10:53.758613-03:00,4,CJUN,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/facility/4,1,CBES,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/company/1,80001546,438,Z07,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_type/438,90,2025-09-30,,2025-10-02,,,PIRILAMPO CRECHE E MATERNAL LTDA,RUA SEVERINO BRANDAO,30,,RIO DE JANEIRO,RJ,20540-030,,,,1070495,PIRILAMPO CRECHE E MATERNAL LTDA,RUA SEVERINO BRANDAO,30,,RIO DE JANEIRO,RJ,20540-030,,,,01762581000161,,,,,0,*,,,4,,,,,,,,,,,,,,,,,,79,8,,,,,,True,,,False,,,,,,2025-10-03T17:10:53.758613-03:00,,000001055,,135252902322143,35251006267630002661550010000010551931296060,2025-10-01,,,,,1,2,0,0,0,0,0,0,0,0,6100000195,,,,,,,,,,,,RODOVIARIO CAMILO DOS SANTOS FILHO LTDA,"Remessa em bonificação, doação ou brinde",,[],,,,,,,,
103033,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_hdr/103033,interface.sap,2025-10-01T09:08:45.031751-03:00,mgsilva,2025-10-03T17:10:53.758613-03:00,4,CJUN,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/facility/4,1,CBES,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/company/1,80001567,438,Z07,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_type/438,90,2025-09-30,,2025-10-02,,,MARCANTE CUNHA SOCIEDADE EDUCACIONAL LTD A,ESTRADA DO RIO GRANDE,04461,,RIO DE JANEIRO,RJ,22723-001,,,,1070521,MARCANTE CUNHA SOCIEDADE EDUCACIONAL LTD A,ESTRADA DO RIO GRANDE,04461,,RIO DE JANEIRO,RJ,22723-001,,,,07150787000117,,,,,0,*,,,4,,,,,,,,,,,,,,,,,,119,8,,,,,,True,,,False,,,,,,2025-10-03T17:10:53.758613-03:00,,000001048,,135252901499256,35251006267630002661550010000010481848171730,2025-10-01,,,,,1,1,0,0,0,0,0,0,0,0,6100000195,,,,,,,,,,,,RODOVIARIO CAMILO DOS SANTOS FILHO LTDA,"Remessa em bonificação, doação ou brinde",,[],,,,,,,,
103034,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_hdr/103034,interface.sap,2025-10-01T09:08:48.439990-03:00,mgsilva,2025-10-03T17:10:53.758613-03:00,4,CJUN,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/facility/4,1,CBES,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/company/1,80001545,438,Z07,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_type/438,90,2025-09-30,,2025-10-02,,,INSTITUTO DE ENSINO KOBI LTDA,RUA CLARIMUNDO DE MELO,134,,RIO DE JANEIRO,RJ,20740-322,,,,1070480,INSTITUTO DE ENSINO KOBI LTDA,RUA CLARIMUNDO DE MELO,134,,RIO DE JANEIRO,RJ,20740-322,,,,48411785000111,,,,,0,*,,,4,,,,,,,,,,,,,,,,,,79,8,,,,,,True,,,False,,,,,,2025-10-03T17:10:53.758613-03:00,,000001060,,135252902602898,35251006267630002661550010000010601002767568,2025-10-01,,,,,1,2,0,0,0,0,0,0,0,0,6100000195,,,,,,,,,,,,RODOVIARIO CAMILO DOS SANTOS FILHO LTDA,"Remessa em bonificação, doação ou brinde",,[],,,,,,,,
103035,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_hdr/103035,interface.sap,2025-10-01T09:08:51.995559-03:00,mgsilva,2025-10-03T17:10:53.758613-03:00,4,CJUN,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/facility/4,1,CBES,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/company/1,80001564,438,Z07,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_type/438,90,2025-09-30,,2025-10-02,,,ESCOLA PITUQUINHA LTDA,RUA FLORIANOPOLIS,1496,,RIO DE JANEIRO,RJ,21320-000,,,,1070534,ESCOLA PITUQUINHA LTDA,RUA FLORIANOPOLIS,1496,,RIO DE JANEIRO,RJ,21320-000,,,,29454337000150,,,,,0,*,,,4,,,,,,,,,,,,,,,,,,119,8,,,,,,True,,,False,,,,,,2025-10-03T17:10:53.758613-03:00,,000001069,,135252902891412,35251006267630002661550010000010691328103781,2025-10-01,,,,,1,2,0,0,0,0,0,0,0,0,6100000195,,,,,,,,,,,,RODOVIARIO CAMILO DOS SANTOS FILHO LTDA,"Remessa em bonificação, doação ou brinde",,[],,,,,,,,
103036,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_hdr/103036,interface.sap,2025-10-01T09:08:53.103714-03:00,mgsilva,2025-10-03T17:10:53.758613-03:00,4,CJUN,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/facility/4,1,CBES,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/company/1,80001565,438,Z07,https://k1.wms.ocs.oraclecloud.com:443/arcoed/wms/lgfapi/v10/entity/order_type/438,90,2025-09-30,,2025-10-02,,,CENTRO EDUCACIONAL CARVALHO DE MENDONCA LTDA,RUA OLDEGARD SAPUCAIA,9,,RIO DE JANEIRO,RJ,20710-005,,,,1070542,CENTRO EDUCACIONAL CARVALHO DE MENDONCA LTDA,RUA OLDEGARD SAPUCAIA,9,,RIO DE JANEIRO,RJ,20710-005,,,,33463274000257,,,,,0,*,,,4,,,,,,,,,,,,,,,,,,119,8,,,,,,True,,,False,,,,,,2025-10-03T17:10:53.758613-03:00,,000001074,,135252910230736,35251006267630002661550010000010741688276238,2025-10-02,,,,,1,2,0,0,0,0,0,0,0,0,6100000195,,,,,,,,,,,,RODOVIARIO CAMILO DOS SANTOS FILHO LTDA,"Remessa em bonificação, doação ou brinde",,[],,,,,,,,
